id,genres,title,overview,keywords,popularity,cast,crew,production_companies,runtime,release_year
10740,"['Drama', 'Mystery', 'Thriller']",Birth,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth.","['loss of husband', 'reincarnation', 'friends', 'little boy', 'independent film', 'wedding']",7.698075,"Nicole Kidman (Anna), Cameron Bright (Young Sean), Danny Huston (Joseph), Lauren Bacall (Eleanor), Alison Elliott (Laura)",Jonathan Glazer,"Fine Line Features, New Line Cinema, Lou Yi Inc.",100.0,2004
241239,"['Crime', 'Drama', 'Thriller']",A Most Violent Year,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.","['corruption', 'capitalism', 'winter', 'american dream', 'immigrant', 'business ethics', 'truck', 'oil', 'lawyer', 'new york city', 'loan shark', 'coat', 'tunnel', '1980s', 'husband wife relationship', 'truck hijacking', 'bank loan']",37.629309,"Oscar Isaac (Abel Morales), Jessica Chastain (Anna Morales), Albert Brooks (Andrew Walsh), Elyes Gabel (Julian), David Oyelowo (D.A. Lawrence)",J.C. Chandor,"Participant Media, Imagenation Abu Dhabi FZ, FilmNation Entertainment",125.0,2014
14582,"['Drama', 'Romance', 'War', 'History']",Passchendaele,"Sergeant Michael Dunne fights in the 10th Battalion, AKA The ""Fighting Tenth"" with the 1st Canadian Division and participated in all major Canadian battles of the war, and set the record for highest number of individual bravery awards for a single battle","['nurse', 'battle', 'platoon', 'veteran', 'recruitment']",2.405911,"Paul Gross (Michael Dunne), Caroline Dhavernas (Sarah Mann), Joe Dinicol (David Mann), Meredith Bailey (Cassie Walker), Adam Harrington (Colonel Ormand)",Paul Gross,"Rhombus Media, Damberger Film & Cattle Co, Whizbang Films",114.0,2008
14914,['Drama'],Flash of Genius,"In this David vs. Goliath drama based on a true story, college professor Robert Kearns (Greg Kinnear) goes up against the giants of the auto industry when they fail to give him credit for inventing intermittent windshield wipers. Kearns doggedly pursues recognition for his invention, as well as the much-deserved financial rewards for the sake of his wife (Lauren Graham) and six kids.",['biography'],3.350297,"Aaron Abrams (Ian Miellor), Alan Alda (Gregory Lawson), Lauren Graham (Phyllis Kearns), Greg Kinnear (Bob Kearns), Tatiana Maslany (Older Kathy)",Marc Abraham,"Universal Pictures, Spyglass Entertainment, Strike Entertainment",119.0,2008
3902,"['Drama', 'Music']",I'm Not There.,"Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.","['rock and roll', 'music style', 'success', 'john f. kennedy', 'advancement', 'bob dylan', 'rock', 'biography', 'music', 'beatnik', 'motor-bike accident']",13.032308,"Cate Blanchett (Jude), Heath Ledger (Robbie), Julianne Moore (Alice), Ben Whishaw (Arthur), Charlotte Gainsbourg (Claire)",Todd Haynes,"Endgame Entertainment, Rising Star, Killer Films",135.0,2007
77948,"['Action', 'Thriller']",The Cold Light of Day,"A young American uncovers a conspiracy during his attempt to save his family, that was kidnapped while on vacation in Spain.","['kidnapping', 'spying', 'government']",15.131867,"Henry Cavill (Will Shaw), Verónica Echegui (Lucia), Sigourney Weaver (Jean Carrack), Bruce Willis (Martin), Caroline Goodall (Laurie Shaw)",Mabrouk El Mechri,"Summit Entertainment, Intrepid Pictures, Film Rites",93.0,2012
21755,"['Adventure', 'Comedy', 'Drama', 'Romance']",The Brothers Bloom,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job – showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.","['con man', 'estafa']",10.218307,"Rachel Weisz (Penelope Stamp), Adrien Brody (Bloom), Mark Ruffalo (Stephen), Rinko Kikuchi (Bang Bang), Robbie Coltrane (Curator)",Rian Johnson,"The Weinstein Company, Summit Entertainment, Endgame Entertainment",114.0,2008
4960,['Drama'],"Synecdoche, New York","A theater director struggles with his work, and the women in his life, as he attempts to create a life-size replica of New York inside a warehouse as part of his new play.","['new york', 'man-woman relation', 'writer']",12.761176,"Philip Seymour Hoffman (Caden Cotard), Samantha Morton (Hazel), Jennifer Jason Leigh (Maria), Michelle Williams (Claire Keen), Catherine Keener (Adele Lack)",Charlie Kaufman,Likely Story,124.0,2008
128,"['Adventure', 'Fantasy', 'Animation']",Princess Mononoke,"Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.","['fight', 'wolf', 'village and town', 'iron', 'pan', 'wild boar', 'territory', 'friendship', 'princess', 'good vs evil', 'anime']",60.732738,"Yōji Matsuda (Ashitaka (voice)), Yuriko Ishida (San (voice)), Yūko Tanaka (Eboshi-gozen (voice)), Kaoru Kobayashi (Jiko-bô (voice)), Masahiko Nishimura (Kouroku (voice))",Hayao Miyazaki,"Miramax Films, Studio Ghibli, Nibariki",134.0,1997
14652,"['Comedy', 'Drama', 'Foreign']",Bon voyage,"Isabelle Adjani and Gerard Depardieu star in director Jean-Paul Rappenau's amusing farce set on the eve of World War II, which follows the intersecting lives of four Parisians as they cope with the impending invasion of their city by German forces. As the French government braces for impact, the lives of a young writer, a vain movie star, a French politician and a young scientist are examined as they attempt to deal with war and evade German spies.",[],0.49446,"Grégori Derangère (Frédéric Auger), Gérard Depardieu (Jean-Étienne Beaufort), Isabelle Adjani (Viviane Denvers), Virginie Ledoyen (Camille), Yvan Attal (Raoul)",Jean-Paul Rappeneau,,114.0,2003
40932,"['Comedy', 'Music']",Can't Stop the Music,Movie about the Village People filmed in a documentary style.,"['camp', 'disco', 'woman director', 'village people']",6.574285,"Alex Briley (Alex the G.I.), David Hodo (David the Construction Worker), Glenn Hughes (Glenn the Leatherman), Randy Jones (Randy the Cowboy), Felipe Rose (Felipe the Indian)",Nancy Walker,EMI Films,124.0,1980
16608,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",The Proposition,"Set in the Australian outback in the 1880s, the movie follows the series of events following the horrific rape and murder of the Hopkins family, allegedly committed by the infamous Burns brothers gang. Captain Morris Stanley captures Charlie Burns and gives him 9 days to kill his older dangerous psychopathic brother, or else they'll hang his younger mentally slow brother on Christmas Day.","['gallows', 'australia', 'psychopath', 'outlaw', 'misanthrope', 'gang', 'shootout', 'sadist', 'brutality', 'violence', 'hideout', 'retribution', 'flogging', 'whipping', 'sunset', 'aborigine', 'savagery']",14.617944,"Guy Pearce (Charlie Burns), Ray Winstone (Captain Morris Stanley), Emily Watson (Martha Stanley), Danny Huston (Arthur Burns), David Wenham (Eden Fletcher)",John Hillcoat,"Autonomous, UK Film Council, Surefire Film Productions",104.0,2005
334531,['Drama'],My All American,"Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season.","['american football', 'biography', 'sport', 'championship']",3.102987,"Aaron Eckhart (Darrell Royal), Finn Wittrock (Freddie Steinmark), Robin Tunney (Gloria Steinmark), Sarah Bolger (Linda Wheeler), Michael Reilly Burke (Fred Steinmark)",Angelo Pizzo,"Paul Schiff Productions, Anthem Productions",118.0,2015
32316,['Comedy'],Marci X,A Jewish-American Princess is forced to take control of a hard-core hip-hop record label and tries to rein the one of the label's most controversial rappers.,[],5.65327,"Lisa Kudrow (Marci Feld), Damon Wayans (Dr. S), Richard Benjamin (Ben Feld), Jane Krakowski (Lauren Farb), Christine Baranski (Mary Ellen Spinkle)",Richard Benjamin,Paramount Pictures,84.0,2003
7299,"['Action', 'Science Fiction', 'Thriller']",Equilibrium,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.","['resistance', 'fascism', 'totalitarian regime', 'destroy', 'phasing', 'dystopia', 'book burning', 'outlaw', 'government agent']",44.566609,"Christian Bale (John Preston), Taye Diggs (Brandt), Emily Watson (Mary O'Brien), Angus Macfadyen (Dupont), Sean Bean (Errol Partridge)",Kurt Wimmer,"Dimension Films, Blue Tulip Productions",107.0,2002
13405,"['Drama', 'War']",The Children of Huang Shi,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.","['based on true story', 'duringcreditsstinger']",8.978408,"Jonathan Rhys Meyers (George Hogg), Radha Mitchell (Lee Pearson), Chow Yun-fat (Chen Hansheng), Michelle Yeoh (Mrs. Wang)",Roger Spottiswoode,"Australian Film Finance Corporation, Zero Fiction Film, Ming Productions",125.0,2008
19457,"['Drama', 'Action', 'Thriller', 'Crime']",The Yards,"In the rail yards of Queens, contractors repair and rebuild the city's subway cars. These contracts are lucrative, so graft and corruption are rife. When Leo Handler gets out of prison, he finds his aunt married to Frank Olchin, one of the big contractors; he's battling with a minority-owned firm for contracts.","['corruption', 'subway', 'infiltration', 'criminal']",10.150993,"Mark Wahlberg (Leo Handler), Joaquin Phoenix (Willie Gutierrez), Charlize Theron (Erica Soltz), James Caan (Frank Olchin), Ellen Burstyn (Val Handler)",James Gray,"Miramax Films, Industry Entertainment",115.0,2000
112937,['Family'],The Oogieloves in the Big Balloon Adventure,"It's Schluufy's birthday, and the Oogieloves (Goobie, Zoozie and Toofie), along with their friends J. Edgar, Windy Window and Ruffy, are organizing a party. (Shh! It's a secret.) Everything is going along just perfectly until J. Edgar trips and loses the last five magical balloons in all of Lovelyloveville--OH NO! The Oogiloves set out to find the magical balloons in time to save their friend's party. Along the way, they meet some very interesting characters indeed, including Dotty Rounder (Cloris Leachman), Bobby Wobbly (Carey Elwes), Milky Marvin (Chazz Palminteri), Rosalie Rosebud (Toni Braxton) and Lola and Lero Sombero (Christopher Lloyd and Jaime Pressly). Can these new friends help them recover the magical balloons and get back to the cottage in time to celebrate Schluufy's surprise birthday?",[],0.28576,"Christopher Lloyd (Lero Sombrero), Cary Elwes (Bobby Wobbly), Jaime Pressly (Lola), Cloris Leachman (Dotty Rounder), Chazz Palminteri (Marvin Milkshake)",Matthew Diamond,,88.0,2012
314385,"['Drama', 'Romance']",By the Sea,"Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/café-keeper and a hotel owner.","['france', 'hotel', '1970s', 'grief', 'travel', 'unhappiness', 'marriage problems', 'woman director']",11.267676,"Angelina Jolie (Vanessa), Brad Pitt (Roland), Mélanie Laurent (Lea), Melvil Poupaud (François), Niels Arestrup (Michel)",Angelina Jolie,"Plan B Entertainment, Jolie Pas, Pellikola",122.0,2015
8953,"['Animation', 'Fantasy', 'Science Fiction']",Steamboy,"After receiving a package from his Grandfather, Rei, a young inventor living in England during the mid-19th century, has his life thrown into disarray. The package contains a ""Steam Ball"", a device of incredible power, and a letter asking him to guard it. Rei must evade capture from the nefarious ""O'Hara Foundation"" who will do anything to steal the device and use it for their own nefarious means.","['england', 'inventor', 'ball', 'boy', 'industrial revolution', 'kugel', 'steampunk', 'energy', '19th century', 'steam']",9.129808,"Anne Suzuki (James Ray Steam (voice)), Masane Tsukayama (Dr. Eddie Steam#), Katsuo Nakamura (Dr. Lloyd Steam), Manami Konishi (Scarlett O'Hara), Kiyoshi Kodama (Robert Stephenson)",Katsuhiro Ōtomo,"Bandai Visual Company, Sunrise, Studio 4°C",126.0,2004
29078,['Drama'],The Game of Their Lives,"Based on a true story, this film tells the tale of the 1950 US soccer team who, against all odds, beat England 1 - 0 in the city of Belo Horizonte, Brazil. Although no US team has yet won a World Cup title, this story is about the family traditions and passions which shaped the lives of the players who made up this team of underdogs.",['sport'],2.013405,"Gerard Butler (Frank Borghi), Wes Bentley (Walter Bahr), Gavin Rossdale (Stanley Mortensen), Costas Mandylor (Charlie 'Gloves' Columbo), Louis Mandylor (Gino Pariani)",David Anspaugh,"Bristol Bay Productions, Baldwin Entertainment Group, Crusader Entertainment",101.0,2005
46503,"['Drama', 'Mystery', 'Thriller', 'Crime', 'Romance']",All Good Things,"Newly-discovered facts, court records and speculation are used to elaborate the true love story and murder mystery of the most notorious unsolved murder case in New York history.","['difficult childhood', 'patriarch', 'childhood trauma', 'dysfunctional marriage']",20.086645,"Kirsten Dunst (Katie Marks), Ryan Gosling (David Marks), Kristen Wiig (Lauren Fleck), Frank Langella (Sanford Marks), Lily Rabe (Deborah Lehrman)",Andrew Jarecki,The Weinstein Company,101.0,2010
